"","x"
"23465","1983 Dave Collins"
"23466","1983 Dave Concepcion"
"23467","1983 Dave Edler"
"23468","1983 Dave Engle"
"23469","1983 Dave Henderson"
"23470","1983 Dave Hostetler"
"23471","1983 Dave Hudgens"
"23472","1983 Dave Kingman"
"23473","1983 Dave Owen"
"23474","1983 Dave Parker"
"23475","1983 Dave Sax"
"23476","1983 Dave Stapleton"
"23477","1983 Dave Stegman"
"23478","1983 Dave Winfield"
"23479","1983 Davey Lopes"
"23480","1983 David Green"
"23481","1983 Denny Walling"
"23482","1983 Derrel Thomas"
"23483","1983 Dick Schofield"
"23484","1983 Dickie Thon"
"23485","1983 Dion James"
"23486","1983 Domingo Ramos"
"23487","1983 Don Baylor"
"23488","1983 Don Mattingly"
"23489","1983 Don Money"
"23490","1983 Don Slaught"
"23491","1983 Donnie Hill"
"23492","1983 Donnie Scott"
"23493","1983 Doug DeCinces"
"23494","1983 Doug Flynn"
"23495","1983 Doug Frobel"
"23496","1983 Doug Gwosdz"
"23497","1983 Duane Kuiper"
"23498","1983 Duane Walker"
"23499","1983 Dusty Baker Jr."
"23500","1983 Dwayne Murphy"
"23501","1983 Dwight Evans"
"23502","1983 Ed Jurak"
"23503","1983 Ed Romero"
"23504","1983 Eddie Milner"
"23505","1983 Eddie Murray"
"23506","1983 Edwin Rodriguez"
"23507","1983 Ellis Valentine"
"23508","1983 Enos Cabell"
"23509","1983 Ernie Whitt"
"23510","1983 Floyd Rayford"
"23511","1983 Frank White"
"23512","1983 Fred Lynn"
"23513","1983 Fritzie Connally"
"23514","1983 Garry Hancock"
"23515","1983 Garry Maddox"
"23516","1983 Garry Templeton"
"23517","1983 Garth Iorg"
"23518","1983 Gary Allenson"
"23519","1983 Gary Carter"
"23520","1983 Gary Gaetti"
"23521","1983 Gary Matthews"
"23522","1983 Gary Pettis"
"23523","1983 Gary Rajsich"
"23524","1983 Gary Redus"
"23525","1983 Gary Roenicke"
"23526","1983 Gary Ward"
"23527","1983 Gary Woods"
"23528","1983 Gene Richards"
"23529","1983 Gene Roof"
"23530","1983 Gene Tenace"
"23531","1983 Geno Petralli"
"23532","1983 George Bell"
"23533","1983 George Bjorkman"
"23534","1983 George Brett"
"23535","1983 George Foster"
"23536","1983 George Hendrick"
"23537","1983 George Hinshaw"
"23538","1983 George Vukovich"
"23539","1983 George Wright"
"23540","1983 Gerald Perry"
"23541","1983 German Rivera"
"23542","1983 Gerry Davis"
"23543","1983 Gilberto Reyes"
"23544","1983 Glenn Brummer"
"23545","1983 Glenn Gulliver"
"23546","1983 Glenn Hoffman"
"23547","1983 Glenn Hubbard"
"23548","1983 Glenn Wilson"
"23549","1983 Gorman Thomas"
"23550","1983 Graig Nettles"
"23551","1983 Greg Brock"
"23552","1983 Greg Gagne"
"23553","1983 Greg Gross"
"23554","1983 Greg Luzinski"
"23555","1983 Greg Pryor"
"23556","1983 Greg Walker"
"23557","1983 Guy Sularz"
"23558","1983 Hal McRae"
"23559","1983 Harold Baines"
"23560","1983 Harold Reynolds"
"23561","1983 Harry Spilman"
"23562","1983 Hosken Powell"
"23563","1983 Houston Jimenez"
"23564","1983 Howard Johnson"
"23565","1983 Hubie Brooks"
"23566","1983 Ivan De Jesus"
"23567","1983 Jack Clark"
"23568","1983 Jack Fimple"
"23569","1983 Jack Perconte"
"23570","1983 Jackie Gutierrez"
"23571","1983 Jamie Allen"
"23572","1983 Jamie Nelson"
"23573","1983 Jamie Quirk"
"23574","1983 Jason Thompson"
"23575","1983 Jay Johnstone"
"23576","1983 Jeff Burroughs"
"23577","1983 Jeff Doyle"
"23578","1983 Jeff Jones"
"23579","1983 Jeff Newman"
"23580","1983 Jeff Ransom"
"23581","1983 Jeff Stone"
"23582","1983 Jeffrey Leonard"
"23583","1983 Jerry Dybzinski"
"23584","1983 Jerry Hairston"
"23585","1983 Jerry Martin"
"23586","1983 Jerry Morales"
"23587","1983 Jerry Mumphrey"
"23588","1983 Jerry Narron"
"23589","1983 Jerry Remy"
"23590","1983 Jerry Royster"
"23591","1983 Jerry Turner"
"23592","1983 Jerry White"
"23593","1983 Jesse Barfield"
"23594","1983 Jim Adduci"
"23595","1983 Jim Anderson"
"23596","1983 Jim Dwyer"
"23597","1983 Jim Eisenreich"
"23598","1983 Jim Essian"
"23599","1983 Jim Gantner"
"23600","1983 Jim Maler"
"23601","1983 Jim Morrison"
"23602","1983 Jim Rice"
"23603","1983 Jim Sundberg"
"23604","1983 Jim Wohlford"
"23605","1983 Jimmy Sexton"
"23606","1983 Jody Davis"
"23607","1983 Joe Carter"
"23608","1983 Joe Ferguson"
"23609","1983 Joe Lansford"
"23610","1983 Joe Lefebvre"
"23611","1983 Joe Morgan"
"23612","1983 Joe Nolan"
"23613","1983 Joe Orsulak"
"23614","1983 Joe Pettini"
"23615","1983 Joe Simpson"
"23616","1983 Joel Skinner"
"23617","1983 Joel Youngblood"
"23618","1983 John Castino"
"23619","1983 John Lowenstein"
"23620","1983 John Mizerock"
"23621","1983 John Moses"
"23622","1983 John Rabb"
"23623","1983 John Shelby"
"23624","1983 John Stefero"
"23625","1983 John Wathan"
"23626","1983 John Wockenfuss"
"23627","1983 Johnnie LeMaster"
"23628","1983 Johnny Bench"
"23629","1983 Johnny Grubb"
"23630","1983 Johnny Ray"
"23631","1983 Jorge Orta"
"23632","1983 Jose Cruz"
"23633","1983 Jose Morales"
"23634","1983 Jose Oquendo"
"23635","1983 Juan Beniquez"
"23636","1983 Juan Bonilla"
"23637","1983 Juan Espino"
"23638","1983 Juan Samuel"
"23639","1983 Julio Cruz"
"23640","1983 Julio Franco"
"23641","1983 Julio Gonzalez"
"23642","1983 Julio Valdez"
"23643","1983 Junior Kennedy"
"23644","1983 Junior Ortiz"
"23645","1983 Karl Pagel"
"23646","1983 Keith Hernandez"
"23647","1983 Keith Moreland"
"23648","1983 Kelly Paris"
"23649","1983 Kelvin Moore"
"23650","1983 Ken Griffey"
"23651","1983 Ken Landreaux"
"23652","1983 Ken Oberkfell"
"23653","1983 Ken Phelps"
"23654","1983 Ken Singleton"
"23655","1983 Ken Smith"
"23656","1983 Kent Hrbek"
"23657","1983 Kevin Bass"
"23658","1983 Kevin McReynolds"
"23659","1983 Kevin Rhomberg"
"23660","1983 Kiko Garcia"
"23661","1983 Kirk Gibson"
"23662","1983 Kurt Bevacqua"
"23663","1983 Lance Parrish"
"23664","1983 Larry Biittner"
"23665","1983 Larry Bowa"
"23666","1983 Larry Herndon"
"23667","1983 Larry Milbourne"
"23668","1983 Larry Owen"
"23669","1983 Larry Parrish"
"23670","1983 Lee Graham"
"23671","1983 Lee Lacy"
"23672","1983 Lee Mazzilli"
"23673","1983 Len Matuszek"
"23674","1983 Lenn Sakata"
"23675","1983 Lenny Faedo"
"23676","1983 Leo Hernandez"
"23677","1983 Leon Durham"
"23678","1983 Leon Roberts"
"23679","1983 Lloyd Moseby"
"23680","1983 Lonnie Smith"
"23681","1983 Lorenzo Gray"
"23682","1983 Lou Piniella"
"23683","1983 Lou Whitaker"
"23684","1983 Luis Aguayo"
"23685","1983 Luis Pujols"
"23686","1983 Luis Quinones"
"23687","1983 Luis Salazar"
"23688","1983 Lynn Jones"
"23689","1983 Manny Castillo"
"23690","1983 Manny Trillo"
"23691","1983 Marc Hill"
"23692","1983 Mario Ramirez"
"23693","1983 Mark Bradley"
"23694","1983 Mark Brouhard"
"23695","1983 Mark Wagner"
"23696","1983 Marshall Brant"
"23697","1983 Marshall Edwards"
"23698","1983 Marty Barrett"
"23699","1983 Marty Castillo"
"23700","1983 Marvell Wynne"
"23701","1983 Matt Sinatro"
"23702","1983 Max Venable"
"23703","1983 Mel Hall"
"23704","1983 Mickey Hatcher"
"23705","1983 Mickey Klutts"
"23706","1983 Mickey Rivers"
"23707","1983 Miguel Dilone"
"23708","1983 Mike Bishop"
"23709","1983 Mike Brown"
"23710","1983 Mike Davis"
"23711","1983 Mike Diaz"
"23712","1983 Mike Easler"
"23713","1983 Mike Fischlin"
"23714","1983 Mike Fitzgerald"
"23715","1983 Mike Hargrove"
"23716","1983 Mike Heath"
"23717","1983 Mike Howard"
"23718","1983 Mike Ivie"
"23719","1983 Mike Jorgensen"
"23720","1983 Mike Laga"
"23721","1983 Mike Marshall"
"23722","1983 Mike O'Berry"
"23723","1983 Mike Phillips"
"23724","1983 Mike Ramsey"
"23725","1983 Mike Richardt"
"23726","1983 Mike Schmidt"
"23727","1983 Mike Scioscia"
"23728","1983 Mike Squires"
"23729","1983 Mike Stenhouse"
"23730","1983 Mike Vail"
"23731","1983 Mike Young"
"23732","1983 Milt May"
"23733","1983 Mitch Webster"
"23734","1983 Mitchell Page"
"23735","1983 Mookie Wilson"
"23736","1983 Ned Yost"
"23737","1983 Nick Capra"
"23738","1983 Nick Esasky"
"23739","1983 Omar Moreno"
"23740","1983 Onix Concepcion"
"23741","1983 Orlando Mercado"
"23742","1983 Orlando Sanchez"
"23743","1983 Oscar Gamble"
"23744","1983 Otis Nixon"
"23745","1983 Otto Velez"
"23746","1983 Ozzie Smith"
"23747","1983 Ozzie Virgil"
"23748","1983 Pat Putnam"
"23749","1983 Pat Sheridan"
"23750","1983 Pat Tabler"
"23751","1983 Paul Householder"
"23752","1983 Paul Molitor"
"23753","1983 Paul Runge"
"23754","1983 Paul Zuvella"
"23755","1983 Pedro Guerrero"
"23756","1983 Pete O'Brien"
"23757","1983 Pete Rose"
"23758","1983 Phil Bradley"
"23759","1983 Phil Garner"
"23760","1983 R.J. Reynolds"
"23761","1983 Rafael Belliard"
"23762","1983 Rafael Landestoy"
"23763","1983 Rafael Ramirez"
"23764","1983 Rafael Santana"
"23765","1983 Rance Mulliniks"
"23766","1983 Randy Bush"
"23767","1983 Randy Johnson"
"23768","1983 Randy Ready"
"23769","1983 Ray Knight"
"23770","1983 Ray Smith"
"23771","1983 Razor Shines"
"23772","1983 Reggie Jackson"
"23773","1983 Reid Nichols"
"23774","1983 Rich Dauer"
"23775","1983 Rich Gedman"
"23776","1983 Rich Murray"
"23777","1983 Richie Hebner"
"23778","1983 Richie Zisk"
"23779","1983 Rick Burleson"
"23780","1983 Rick Cerone"
"23781","1983 Rick Dempsey"
"23782","1983 Rick Leach"
"23783","1983 Rick Manning"
"23784","1983 Rick Miller"
"23785","1983 Rick Monday"
"23786","1983 Rick Peters"
"23787","1983 Rick Sweet"
"23788","1983 Rickey Henderson"
"23789","1983 Ricky Adams"
"23790","1983 Ricky Nelson"
"23791","1983 Rob Picciolo"
"23792","1983 Rob Wilfong"
"23793","1983 Robin Yount"
"23794","1983 Rod Allen"
"23795","1983 Rod Carew"
"23796","1983 Ron Cey"
"23797","1983 Ron Gardenhire"
"23798","1983 Ron Hassey"
"23799","1983 Ron Hodges"
"23800","1983 Ron Jackson"
"23801","1983 Ron Johnson"
"23802","1983 Ron Kittle"
"23803","1983 Ron Oester"
"23804","1983 Ron Roenicke"
"23805","1983 Ron Washington"
"23806","1983 Ron Wotus"
"23807","1983 Ronn Reynolds"
"23808","1983 Rowland Office"
"23809","1983 Roy Howell"
"23810","1983 Roy Smalley"
"23811","1983 Rudy Law"
"23812","1983 Ruppert Jones"
"23813","1983 Rusty Kuntz"
"23814","1983 Rusty McNealy"
"23815","1983 Rusty Staub"
"23816","1983 Ryne Sandberg"
"23817","1983 Sal Butera"
"23818","1983 Scot Thompson"
"23819","1983 Scott Fletcher"
"23820","1983 Scott Loucks"
"23821","1983 Scott Ullger"
"23822","1983 Sid Bream"
"23823","1983 Sixto Lezcano"
"23824","1983 Skeeter Barnes"
"23825","1983 Spike Owen"
"23826","1983 Steve Balboni"
"23827","1983 Steve Braun"
"23828","1983 Steve Christmas"
"23829","1983 Steve Garvey"
"23830","1983 Steve Henderson"
"23831","1983 Steve Jeltz"
"23832","1983 Steve Kemp"
"23833","1983 Steve Lake"
"23834","1983 Steve Lubratich"
"23835","1983 Steve Nicosia"
"23836","1983 Steve Sax"
"23837","1983 Steve Yeager"
"23838","1983 Tack Wilson"
"23839","1983 Ted Simmons"
"23840","1983 Terry Crowley"
"23841","1983 Terry Francona"
"23842","1983 Terry Harper"
"23843","1983 Terry Kennedy"
"23844","1983 Terry Puhl"
"23845","1983 Thad Bosley"
"23846","1983 Tim Blackwell"
"23847","1983 Tim Corcoran"
"23848","1983 Tim Flannery"
"23849","1983 Tim Foli"
"23850","1983 Tim Hulett"
"23851","1983 Tim Laudner"
"23852","1983 Tim Raines"
"23853","1983 Tim Teufel"
"23854","1983 Tim Tolman"
"23855","1983 Tim Wallach"
"23856","1983 Tito Landrum"
"23857","1983 Toby Harrah"
"23858","1983 Todd Cruz"
"23859","1983 Tom Brookens"
"23860","1983 Tom Brunansky"
"23861","1983 Tom Dunbar"
"23862","1983 Tom Foley"
"23863","1983 Tom Grant"
"23864","1983 Tom Herr"
"23865","1983 Tom O'Malley"
"23866","1983 Tom Paciorek"
"23867","1983 Tom Veryzer"
"23868","1983 Tony Armas"
"23869","1983 Tony Bernazard"
"23870","1983 Tony Fernandez"
"23871","1983 Tony Gwynn"
"23872","1983 Tony Pena"
"23873","1983 Tony Perez"
"23874","1983 Tony Phillips"
"23875","1983 Tony Scott"
"23876","1983 Tucker Ashford"
"23877","1983 U L Washington"
"23878","1983 Vance Law"
"23879","1983 Von Hayes"
"23880","1983 Wade Boggs"
"23881","1983 Wallace Johnson"
"23882","1983 Wally Backman"
"23883","1983 Warren Cromartie"
"23884","1983 Wayne Gross"
"23885","1983 Wayne Krenchicki"
"23886","1983 Wayne Nordhagen"
"23887","1983 Wayne Tolleson"
"23888","1983 Wil Culmer"
"23889","1983 Willie Aikens"
"23890","1983 Willie McGee"
"23891","1983 Willie Randolph"
"23892","1983 Willie Upshaw"
"23893","1983 Willie Wilson"
"23894","1984 Al Bumbry"
"23895","1984 Al Chambers"
"23896","1984 Al Cowens"
"23897","1984 Al Oliver"
"23898","1984 Alan Ashby"
"23899","1984 Alan Bannister"
"23900","1984 Alan Knicely"
"23901","1984 Alan Trammell"
"23902","1984 Alan Wiggins"
"23903","1984 Albert Hall"
"23904","1984 Alejandro Sanchez"
"23905","1984 Alex Trevino"
"23906","1984 Alfredo Griffin"
"23907","1984 Alvin Davis"
"23908","1984 Amos Otis"
"23909","1984 Andre David"
"23910","1984 Andre Dawson"
"23911","1984 Andre Robertson"
"23912","1984 Andre Thornton"
"23913","1984 Andy Van Slyke"
"23914","1984 Angel Salazar"
"23915","1984 Art Howe"
"23916","1984 Barbaro Garbey"
"23917","1984 Barry Bonnell"
"23918","1984 Ben Oglivie"
"23919","1984 Benny Ayala"
"23920","1984 Benny Distefano"
"23921","1984 Bert Pena"
"23922","1984 Bill Almon"
"23923","1984 Bill Buckner"
"23924","1984 Bill Doran"
"23925","1984 Bill Lyons"
"23926","1984 Bill Madlock"
"23927","1984 Bill Nahorodny"
"23928","1984 Bill Russell"
"23929","1984 Bill Sample"
"23930","1984 Bill Schroeder"
"23931","1984 Bill Stein"
"23932","1984 Billy Beane"
"23933","1984 Billy Hatcher"
"23934","1984 Bo Diaz"
"23935","1984 Bob Bailor"
"23936","1984 Bob Boone"
"23937","1984 Bob Brenly"
"23938","1984 Bob Dernier"
"23939","1984 Bob Horner"
"23940","1984 Bob Jones"
"23941","1984 Bob Kearney"
"23942","1984 Bob Watson"
"23943","1984 Bobby Brown"
"23944","1984 Bobby Clark"
"23945","1984 Bobby Grich"
"23946","1984 Bobby Meacham"
"23947","1984 Bobby Ramos"
"23948","1984 Brad Gulden"
"23949","1984 Brad Komminsk"
"23950","1984 Brad Wellman"
"23951","1984 Brett Butler"
"23952","1984 Brian Dayett"
"23953","1984 Brian Downing"
"23954","1984 Brian Harper"
"23955","1984 Broderick Perkins"
"23956","1984 Brook Jacoby"
"23957","1984 Bruce Benedict"
"23958","1984 Bruce Bochte"
"23959","1984 Bruce Bochy"
"23960","1984 Bryan Little"
"23961","1984 Buck Martinez"
"23962","1984 Bucky Dent"
"23963","1984 Buddy Bell"
"23964","1984 Buddy Biancalana"
"23965","1984 Butch Davis"
"23966","1984 Butch Wynegar"
"23967","1984 Cal Ripken Jr."
"23968","1984 Candy Maldonado"
"23969","1984 Carlton Fisk"
"23970","1984 Carmelo Martinez"
"23971","1984 Carmen Castillo"
"23972","1984 Carney Lansford"
"23973","1984 Cecil Cooper"
"23974","1984 Cesar Cedeno"
"23975","1984 Champ Summers"
"23976","1984 Charlie Moore"
"23977","1984 Chet Lemon"
"23978","1984 Chico Walker"
"23979","1984 Chili Davis"
"23980","1984 Chris Bando"
"23981","1984 Chris Brown"
"23982","1984 Chris Chambliss"
"23983","1984 Chris Speier"
"23984","1984 Claudell Washington"
"23985","1984 Cliff Johnson"
"23986","1984 Craig Reynolds"
"23987","1984 Curtis Wilkerson"
"23988","1984 Dale Berra"
"23989","1984 Dale Murphy"
"23990","1984 Damaso Garcia"
"23991","1984 Dan Driessen"
"23992","1984 Dan Ford"
"23993","1984 Dan Gladden"
"23994","1984 Dan Meyer"
"23995","1984 Dan Rohn"
"23996","1984 Dane Iorg"
"23997","1984 Dann Bilardello"
"23998","1984 Danny Heep"
"23999","1984 Danny Tartabull"
"24000","1984 Darnell Coles"
"24001","1984 Darrell Brown"
"24002","1984 Darrell Evans"
"24003","1984 Darrell Miller"
"24004","1984 Darrell Porter"
"24005","1984 Darryl Motley"
"24006","1984 Darryl Strawberry"
"24007","1984 Daryl Boston"
"24008","1984 Daryl Sconiers"
"24009","1984 Dave Anderson"
"24010","1984 Dave Bergman"
"24011","1984 Dave Collins"
"24012","1984 Dave Concepcion"
"24013","1984 Dave Engle"
"24014","1984 Dave Henderson"
"24015","1984 Dave Hostetler"
"24016","1984 Dave Kingman"
"24017","1984 Dave Leeper"
"24018","1984 Dave Meier"
"24019","1984 Dave Owen"
"24020","1984 Dave Parker"
"24021","1984 Dave Stapleton"
"24022","1984 Dave Stegman"
"24023","1984 Dave Valle"
"24024","1984 Dave Vangorder"
"24025","1984 Dave Winfield"
"24026","1984 Davey Lopes"
"24027","1984 David Green"
"24028","1984 Denny Gonzalez"
"24029","1984 Denny Walling"
"24030","1984 Derrel Thomas"
"24031","1984 Dick Schofield"
"24032","1984 Dickie Thon"
"24033","1984 Dion James"
"24034","1984 Domingo Ramos"
"24035","1984 Don Baylor"
"24036","1984 Don Mattingly"
"24037","1984 Don Robinson"
"24038","1984 Don Slaught"
"24039","1984 Donnie Hill"
"24040","1984 Donnie Scott"
"24041","1984 Doug Baker"
"24042","1984 Doug DeCinces"
"24043","1984 Doug Flynn"
"24044","1984 Doug Frobel"
"24045","1984 Doug Gwosdz"
"24046","1984 Doug Loman"
"24047","1984 Duane Kuiper"
"24048","1984 Duane Walker"
"24049","1984 Dusty Baker Jr."
"24050","1984 Dwayne Murphy"
"24051","1984 Dwight Evans"
"24052","1984 Dwight Lowry"
"24053","1984 Ed Amelung"
"24054","1984 Ed Jurak"
"24055","1984 Ed Romero"
"24056","1984 Eddie Miller"
"24057","1984 Eddie Milner"
"24058","1984 Eddie Murray"
"24059","1984 Eddie Vargas"
"24060","1984 Enos Cabell"
"24061","1984 Eric Davis"
"24062","1984 Ernie Whitt"
"24063","1984 Floyd Rayford"
"24064","1984 Fran Mullins"
"24065","1984 Francisco Melendez"
"24066","1984 Frank White"
"24067","1984 Franklin Stubbs"
"24068","1984 Fred Lynn"
"24069","1984 Fred Manrique"
"24070","1984 Garry Hancock"
"24071","1984 Garry Maddox"
"24072","1984 Garry Templeton"
"24073","1984 Garth Iorg"
"24074","1984 Gary Allenson"
"24075","1984 Gary Carter"
"24076","1984 Gary Gaetti"
"24077","1984 Gary Matthews"
"24078","1984 Gary Pettis"
"24079","1984 Gary Rajsich"
"24080","1984 Gary Redus"
"24081","1984 Gary Roenicke"
"24082","1984 Gary Ward"
"24083","1984 Gary Woods"
"24084","1984 Gene Richards"
"24085","1984 Geno Petralli"
"24086","1984 George Bell"
"24087","1984 George Brett"
"24088","1984 George Foster"
"24089","1984 George Hendrick"
"24090","1984 George Vukovich"
"24091","1984 George Wright"
"24092","1984 Gerald Perry"
"24093","1984 German Rivera"
"24094","1984 Gilberto Reyes"
"24095","1984 Glenn Brummer"
"24096","1984 Glenn Davis"
"24097","1984 Glenn Hoffman"
"24098","1984 Glenn Hubbard"
"24099","1984 Glenn Wilson"
"24100","1984 Gorman Thomas"
"24101","1984 Graig Nettles"
"24102","1984 Greg Brock"
"24103","1984 Greg Gross"
"24104","1984 Greg Luzinski"
"24105","1984 Greg Pryor"
"24106","1984 Greg Walker"
"24107","1984 Hal McRae"
"24108","1984 Harold Baines"
"24109","1984 Harold Reynolds"
"24110","1984 Harry Spilman"
"24111","1984 Henry Cotto"
"24112","1984 Herm Winningham"
"24113","1984 Houston Jimenez"
"24114","1984 Howard Johnson"
"24115","1984 Hubie Brooks"
"24116","1984 Ivan Calderon"
"24117","1984 Ivan De Jesus"
"24118","1984 Jack Clark"
"24119","1984 Jack Fimple"
"24120","1984 Jack Perconte"
"24121","1984 Jackie Gutierrez"
"24122","1984 Jamie Quirk"
"24123","1984 Jason Thompson"
"24124","1984 Jay Johnstone"
"24125","1984 Jeff Burroughs"
"24126","1984 Jeff Kunkel"
"24127","1984 Jeff Moronko"
"24128","1984 Jeff Newman"
"24129","1984 Jeff Reed"
"24130","1984 Jeff Stone"
"24131","1984 Jeffrey Leonard"
"24132","1984 Jerry Dybzinski"
"24133","1984 Jerry Hairston"
"24134","1984 Jerry Martin"
"24135","1984 Jerry Mumphrey"
"24136","1984 Jerry Narron"
"24137","1984 Jerry Remy"
"24138","1984 Jerry Royster"
"24139","1984 Jerry Willard"
"24140","1984 Jesse Barfield"
"24141","1984 Jim Anderson"
"24142","1984 Jim Dwyer"
"24143","1984 Jim Eisenreich"
"24144","1984 Jim Essian"
"24145","1984 Jim Gantner"
"24146","1984 Jim Morrison"
"24147","1984 Jim Pankovits"
"24148","1984 Jim Presley"
"24149","1984 Jim Rice"
"24150","1984 Jim Scranton"
"24151","1984 Jim Sundberg"
"24152","1984 Jim Traber"
"24153","1984 Jim Wohlford"
"24154","1984 Jody Davis"
"24155","1984 Joe Carter"
