"","x"
"33319","2008 Ramon E Ramirez"
"33320","2008 Ramon Pena"
"33321","2008 Ramon Ramirez"
"33322","2008 Ramon Troncoso"
"33323","2008 Randor Bierd"
"33324","2008 Randy Flores"
"33325","2008 Randy Johnson"
"33326","2008 Randy Messenger"
"33327","2008 Randy Wells"
"33328","2008 Randy Wolf"
"33329","2008 Ray King"
"33330","2008 Renyel Pinto"
"33331","2008 Ricardo Rincon"
"33332","2008 Rich Harden"
"33333","2008 Rich Hill"
"33334","2008 Rich Rundles"
"33335","2008 Rich Thompson"
"33336","2008 Rick Bauer"
"33337","2008 Rick Van Den Hurk"
"33338","2008 Ricky Nolasco"
"33339","2008 Roberto Hernandez"
"33340","2008 Robinson Tejeda"
"33341","2008 Rocky Cherry"
"33342","2008 Romulo Sanchez"
"33343","2008 Ron Mahay"
"33344","2008 Ron Villone"
"33345","2008 Ross Ohlendorf"
"33346","2008 Roy Corcoran"
"33347","2008 Roy Halladay"
"33348","2008 Roy Oswalt"
"33349","2008 Royce Ring"
"33350","2008 Rudy Seanez"
"33351","2008 Runelvys Hernandez"
"33352","2008 Russ Springer"
"33353","2008 Ryan Bukvich"
"33354","2008 Ryan Dempster"
"33355","2008 Ryan Feierabend"
"33356","2008 Ryan Franklin"
"33357","2008 Ryan Madson"
"33358","2008 Ryan Rowland-Smith"
"33359","2008 Ryan Speier"
"33360","2008 Ryan Tucker"
"33361","2008 Salomon Torres"
"33362","2008 Santiago Casilla"
"33363","2008 Saul Rivera"
"33364","2008 Scot Shields"
"33365","2008 Scott Baker"
"33366","2008 Scott Dohmann"
"33367","2008 Scott Downs"
"33368","2008 Scott Elarton"
"33369","2008 Scott Elbert"
"33370","2008 Scott Eyre"
"33371","2008 Scott Feldman"
"33372","2008 Scott Kazmir"
"33373","2008 Scott Lewis"
"33374","2008 Scott Linebrink"
"33375","2008 Scott Olsen"
"33376","2008 Scott Patterson"
"33377","2008 Scott Proctor"
"33378","2008 Scott Richmond"
"33379","2008 Scott Schoeneweis"
"33380","2008 Sean Burnett"
"33381","2008 Sean Gallagher"
"33382","2008 Sean Green"
"33383","2008 Sean Henn"
"33384","2008 Sean Marshall"
"33385","2008 Sergio Romo"
"33386","2008 Seth McClung"
"33387","2008 Shairon Martis"
"33388","2008 Shane Loux"
"33389","2008 Shaun Marcum"
"33390","2008 Shawn Camp"
"33391","2008 Shawn Chacon"
"33392","2008 Shawn Estes"
"33393","2008 Shawn Hill"
"33394","2008 Sidney Ponson"
"33395","2008 Steve Trachsel"
"33396","2008 Steven Register"
"33397","2008 Steven Shell"
"33398","2008 T.J. Beam"
"33399","2008 Takashi Saito"
"33400","2008 Tanyon Sturtze"
"33401","2008 Taylor Buchholz"
"33402","2008 Taylor Tankersley"
"33403","2008 Ted Lilly"
"33404","2008 Tim Byrdak"
"33405","2008 Tim Dillard"
"33406","2008 Tim Hudson"
"33407","2008 Tim Lincecum"
"33408","2008 Tim Redding"
"33409","2008 Tim Wakefield"
"33410","2008 Todd Coffey"
"33411","2008 Todd Jones"
"33412","2008 Todd Wellemeyer"
"33413","2008 Tom Glavine"
"33414","2008 Tom Gordon"
"33415","2008 Tom Gorzelanny"
"33416","2008 Tom Mastny"
"33417","2008 Tommy Hunter"
"33418","2008 Tony Armas"
"33419","2008 Tony Pena Jr."
"33420","2008 Trever Miller"
"33421","2008 Trevor Hoffman"
"33422","2008 Troy Percival"
"33423","2008 Ty Taubenheim"
"33424","2008 Tyler Clippard"
"33425","2008 Tyler Walker"
"33426","2008 Tyler Yates"
"33427","2008 Ubaldo Jimenez"
"33428","2008 Valerio De Los Santos"
"33429","2008 Vicente Padilla"
"33430","2008 Vinnie Chulk"
"33431","2008 Vladimir Nunez"
"33432","2008 Wade LeBlanc"
"33433","2008 Wandy Rodriguez"
"33434","2008 Warner Madrigal"
"33435","2008 Wes Littleton"
"33436","2008 Wesley Wright"
"33437","2008 Wilfredo Ledezma"
"33438","2008 Will Ohman"
"33439","2008 Yasuhiko Yabuta"
"33440","2008 Yhency Brazoban"
"33441","2008 Yorman Bazardo"
"33442","2008 Yoslan Herrera"
"33443","2008 Yovani Gallardo"
"33444","2008 Yusmeiro Petit"
"33445","2008 Zach Duke"
"33446","2008 Zach Jackson"
"33447","2008 Zach Miner"
"33448","2008 Zack Greinke"
"33449","2009 A.J. Burnett"
"33450","2009 Aaron Cook"
"33451","2009 Aaron Harang"
"33452","2009 Aaron Heilman"
"33453","2009 Aaron Laffey"
"33454","2009 Aaron Poreda"
"33455","2009 Adam Eaton"
"33456","2009 Adam Russell"
"33457","2009 Adam Wainwright"
"33458","2009 Alan Embree"
"33459","2009 Alberto Arias"
"33460","2009 Alberto Castillo"
"33461","2009 Alex Hinshaw"
"33462","2009 Alfredo Aceves"
"33463","2009 Alfredo Figaro"
"33464","2009 Alfredo Simon"
"33465","2009 Andrew Bailey"
"33466","2009 Andrew Miller"
"33467","2009 Andy Pettitte"
"33468","2009 Andy Sonnanstine"
"33469","2009 Angel Guzman"
"33470","2009 Anibal Sanchez"
"33471","2009 Anthony Claggett"
"33472","2009 Anthony Lerew"
"33473","2009 Anthony Ortega"
"33474","2009 Anthony Reyes"
"33475","2009 Anthony Swarzak"
"33476","2009 Antonio Bastardo"
"33477","2009 Armando Gabino"
"33478","2009 Armando Galarraga"
"33479","2009 Arthur Rhodes"
"33480","2009 Arturo Lopez"
"33481","2009 B.J. Ryan"
"33482","2009 Barry Zito"
"33483","2009 Bartolo Colon"
"33484","2009 Bill Murphy"
"33485","2009 Billy Buckner"
"33486","2009 Billy Sadler"
"33487","2009 Billy Traber"
"33488","2009 Billy Wagner"
"33489","2009 Blaine Boyer"
"33490","2009 Blake Hawksworth"
"33491","2009 Bob Howry"
"33492","2009 Bob Keppel"
"33493","2009 Bob McCrory"
"33494","2009 Bobby Jenks"
"33495","2009 Bobby Korecky"
"33496","2009 Bobby Mosebach"
"33497","2009 Bobby Parnell"
"33498","2009 Bobby Seay"
"33499","2009 Boone Logan"
"33500","2009 Brad Bergesen"
"33501","2009 Brad Kilby"
"33502","2009 Brad Lidge"
"33503","2009 Brad Mills"
"33504","2009 Brad Penny"
"33505","2009 Brad Thompson"
"33506","2009 Brad Ziegler"
"33507","2009 Braden Looper"
"33508","2009 Brandon Backe"
"33509","2009 Brandon League"
"33510","2009 Brandon Lyon"
"33511","2009 Brandon McCarthy"
"33512","2009 Brandon Medders"
"33513","2009 Brandon Morrow"
"33514","2009 Brandon Webb"
"33515","2009 Brendan Donnelly"
"33516","2009 Brent Leach"
"33517","2009 Brett Anderson"
"33518","2009 Brett Cecil"
"33519","2009 Brett Myers"
"33520","2009 Brett Tomko"
"33521","2009 Brian Bannister"
"33522","2009 Brian Bass"
"33523","2009 Brian Bruney"
"33524","2009 Brian Burres"
"33525","2009 Brian Duensing"
"33526","2009 Brian Fuentes"
"33527","2009 Brian Matusz"
"33528","2009 Brian Moehler"
"33529","2009 Brian Sanches"
"33530","2009 Brian Shouse"
"33531","2009 Brian Stokes"
"33532","2009 Brian Tallet"
"33533","2009 Brian Wilson"
"33534","2009 Brian Wolfe"
"33535","2009 Bronson Arroyo"
"33536","2009 Bruce Chen"
"33537","2009 Bryan Augenstein"
"33538","2009 Bryan Bullington"
"33539","2009 Bud Norris"
"33540","2009 Buddy Carlyle"
"33541","2009 Burke Badenhop"
"33542","2009 C.J. Wilson"
"33543","2009 Carl Pavano"
"33544","2009 Carlos Carrasco"
"33545","2009 Carlos Fisher"
"33546","2009 Carlos Marmol"
"33547","2009 Carlos Martinez"
"33548","2009 Carlos Rosa"
"33549","2009 Carlos Silva"
"33550","2009 Carlos Torres"
"33551","2009 Carlos Villanueva"
"33552","2009 Carlos Zambrano"
"33553","2009 Casey Fien"
"33554","2009 Casey Fossum"
"33555","2009 Casey Janssen"
"33556","2009 CC Sabathia"
"33557","2009 Cesar Carrillo"
"33558","2009 Cesar Ramos"
"33559","2009 Chad Billingsley"
"33560","2009 Chad Bradford"
"33561","2009 Chad Durbin"
"33562","2009 Chad Fox"
"33563","2009 Chad Gaudin"
"33564","2009 Chad Paronto"
"33565","2009 Chad Qualls"
"33566","2009 Chad Reineke"
"33567","2009 Chan Ho Park"
"33568","2009 Charlie Haeger"
"33569","2009 Charlie Morton"
"33570","2009 Chien-Ming Wang"
"33571","2009 Chris Bootcheck"
"33572","2009 Chris Carpenter"
"33573","2009 Chris Jakubauskas"
"33574","2009 Chris Lambert"
"33575","2009 Chris Leroux"
"33576","2009 Chris Narveson"
"33577","2009 Chris Perez"
"33578","2009 Chris Ray"
"33579","2009 Chris Sampson"
"33580","2009 Chris Smith"
"33581","2009 Chris Tillman"
"33582","2009 Chris Volstad"
"33583","2009 Chris Waters"
"33584","2009 Chris Young"
"33585","2009 Cla Meredith"
"33586","2009 Claudio Vargas"
"33587","2009 Clay Buchholz"
"33588","2009 Clay Condrey"
"33589","2009 Clay Rapada"
"33590","2009 Clay Zavada"
"33591","2009 Clayton Kershaw"
"33592","2009 Clayton Mortensen"
"33593","2009 Clayton Richard"
"33594","2009 Cliff Lee"
"33595","2009 Cody Ross"
"33596","2009 Cole Hamels"
"33597","2009 Collin Balester"
"33598","2009 Cory Wade"
"33599","2009 Craig Breslow"
"33600","2009 Craig Hansen"
"33601","2009 Craig Stammen"
"33602","2009 Cristhian Martinez"
"33603","2009 D.J. Carrasco"
"33604","2009 Daisuke Matsuzaka"
"33605","2009 Dale Thayer"
"33606","2009 Dallas Braden"
"33607","2009 Damaso Marte"
"33608","2009 Dan Giese"
"33609","2009 Dan Haren"
"33610","2009 Dan Meyer"
"33611","2009 Dan Runzler"
"33612","2009 Dan Wheeler"
"33613","2009 Dana Eveland"
"33614","2009 Daniel Bard"
"33615","2009 Daniel Cabrera"
"33616","2009 Daniel Davidson"
"33617","2009 Daniel Herrera"
"33618","2009 Daniel Hudson"
"33619","2009 Daniel McCutchen"
"33620","2009 Daniel Schlereth"
"33621","2009 Danys Baez"
"33622","2009 Darren O'Day"
"33623","2009 Darren Oliver"
"33624","2009 Dave Bush"
"33625","2009 David Aardsma"
"33626","2009 David Davidson"
"33627","2009 David Hernandez"
"33628","2009 David Huff"
"33629","2009 David Patton"
"33630","2009 David Price"
"33631","2009 David Purcey"
"33632","2009 David Riske"
"33633","2009 David Robertson"
"33634","2009 David Weathers"
"33635","2009 Dennis Sarfate"
"33636","2009 Denny Bautista"
"33637","2009 Denny Stark"
"33638","2009 Dennys Reyes"
"33639","2009 Derek Holland"
"33640","2009 Derek Lowe"
"33641","2009 Dirk Hayhurst"
"33642","2009 Donnie Veal"
"33643","2009 Dontrelle Willis"
"33644","2009 Doug Brocail"
"33645","2009 Doug Davis"
"33646","2009 Doug Fister"
"33647","2009 Doug Mathis"
"33648","2009 Doug Slaten"
"33649","2009 Doug Waechter"
"33650","2009 Drew Carpenter"
"33651","2009 Duaner Sanchez"
"33652","2009 Dustin Moseley"
"33653","2009 Dustin Nippert"
"33654","2009 Dustin Richardson"
"33655","2009 Dusty Brown"
"33656","2009 Dusty Hughes"
"33657","2009 Eddie Bonine"
"33658","2009 Eddie Guardado"
"33659","2009 Edgar Gonzalez"
"33660","2009 Edinson Volquez"
"33661","2009 Edwar Ramirez"
"33662","2009 Edward Mujica"
"33663","2009 Edwin Jackson"
"33664","2009 Edwin Moreno"
"33665","2009 Elmer Dessens"
"33666","2009 Enrique Gonzalez"
"33667","2009 Eric Hacker"
"33668","2009 Eric Milton"
"33669","2009 Eric O'Flaherty"
"33670","2009 Eric Stults"
"33671","2009 Erik Bedard"
"33672","2009 Ernesto Frieri"
"33673","2009 Ervin Santana"
"33674","2009 Esmailin Caridad"
"33675","2009 Esmerling Vasquez"
"33676","2009 Esmil Rogers"
"33677","2009 Evan Meek"
"33678","2009 Felipe Paulino"
"33679","2009 Felix Hernandez"
"33680","2009 Fernando Cabrera"
"33681","2009 Fernando Nieve"
"33682","2009 Fernando Rodney"
"33683","2009 Fernando Rodriguez Jr."
"33684","2009 Francisco Cordero"
"33685","2009 Francisco Liriano"
"33686","2009 Francisco Rodriguez"
"33687","2009 Frank Francisco"
"33688","2009 Frankie De La Cruz"
"33689","2009 Franklin Morales"
"33690","2009 Freddy Dolsi"
"33691","2009 Freddy Garcia"
"33692","2009 Fu-Te Ni"
"33693","2009 Garrett Mock"
"33694","2009 Garrett Olson"
"33695","2009 Gavin Floyd"
"33696","2009 Geoff Geary"
"33697","2009 George Sherrill"
"33698","2009 Gil Meche"
"33699","2009 Gio Gonzalez"
"33700","2009 Glen Perkins"
"33701","2009 Glendon Rusch"
"33702","2009 Graham Taylor"
"33703","2009 Grant Balfour"
"33704","2009 Greg Aquino"
"33705","2009 Greg Burke"
"33706","2009 Guillermo Moscoso"
"33707","2009 Guillermo Mota"
"33708","2009 Hayden Penn"
"33709","2009 Heath Bell"
"33710","2009 Henry Alberto Rodriguez"
"33711","2009 Hideki Okajima"
"33712","2009 Hiroki Kuroda"
"33713","2009 Homer Bailey"
"33714","2009 Horacio Ramirez"
"33715","2009 Hung-Chih Kuo"
"33716","2009 Hunter Jones"
"33717","2009 Huston Street"
"33718","2009 Ian Kennedy"
"33719","2009 Ian Snell"
"33720","2009 J.A. Happ"
"33721","2009 J.C. Romero"
"33722","2009 J.D. Martin"
"33723","2009 J.J. Putz"
"33724","2009 J.P. Howell"
"33725","2009 Jack Egbert"
"33726","2009 Jack Taschner"
"33727","2009 Jair Jurrjens"
"33728","2009 Jairo Asencio"
"33729","2009 Jake Peavy"
"33730","2009 James McDonald"
"33731","2009 James Parr"
"33732","2009 James Shields"
"33733","2009 Jamey Wright"
"33734","2009 Jamie Moyer"
"33735","2009 Jamie Walker"
"33736","2009 Jared Burton"
"33737","2009 Jarrod Washburn"
"33738","2009 Jason Bergmann"
"33739","2009 Jason Berken"
"33740","2009 Jason Bulger"
"33741","2009 Jason Frasor"
"33742","2009 Jason Grilli"
"33743","2009 Jason Hammel"
"33744","2009 Jason Isringhausen"
"33745","2009 Jason Jennings"
"33746","2009 Jason Marquis"
"33747","2009 Jason Motte"
"33748","2009 Jason Schmidt"
"33749","2009 Jason Vargas"
"33750","2009 Jason Waddell"
"33751","2009 Javier Lopez"
"33752","2009 Javier Vazquez"
"33753","2009 Jay Marshall"
"33754","2009 Jeff Bennett"
"33755","2009 Jeff Fulchino"
"33756","2009 Jeff Gray"
"33757","2009 Jeff Karstens"
"33758","2009 Jeff Manship"
"33759","2009 Jeff Niemann"
"33760","2009 Jeff Samardzija"
"33761","2009 Jeff Stevens"
"33762","2009 Jeff Suppan"
"33763","2009 Jeff Weaver"
"33764","2009 Jensen Lewis"
"33765","2009 Jered Weaver"
"33766","2009 Jeremy Accardo"
"33767","2009 Jeremy Affeldt"
"33768","2009 Jeremy Bonderman"
"33769","2009 Jeremy Guthrie"
"33770","2009 Jeremy Sowers"
"33771","2009 Jerry Blevins"
"33772","2009 Jess Todd"
"33773","2009 Jesse Carlson"
"33774","2009 Jesse Chavez"
"33775","2009 Jesse Crain"
"33776","2009 Jesse Litsch"
"33777","2009 Jesus Colome"
"33778","2009 Jhonny Nunez"
"33779","2009 Jhoulys Chacin"
"33780","2009 Jim Johnson"
"33781","2009 Jimmy Gobble"
"33782","2009 Jo-Jo Reyes"
"33783","2009 Joakim Soria"
"33784","2009 Joba Chamberlain"
"33785","2009 Joe Beimel"
"33786","2009 Joe Blanton"
"33787","2009 Joe Martinez"
"33788","2009 Joe Nathan"
"33789","2009 Joe Nelson"
"33790","2009 Joe Saunders"
"33791","2009 Joe Smith"
"33792","2009 Joe Thatcher"
"33793","2009 Joel Hanrahan"
"33794","2009 Joel Peralta"
"33795","2009 Joel Pineiro"
"33796","2009 Joel Zumaya"
"33797","2009 Johan Santana"
"33798","2009 John Axford"
"33799","2009 John Bale"
"33800","2009 John Danks"
"33801","2009 John Grabow"
"33802","2009 John Koronka"
"33803","2009 John Lackey"
"33804","2009 John Lannan"
"33805","2009 John Maine"
"33806","2009 John Smoltz"
"33807","2009 Johnny Cueto"
"33808","2009 Jon Garland"
"33809","2009 Jon Lester"
"33810","2009 Jon Meloan"
"33811","2009 Jon Rauch"
"33812","2009 Jon Switzer"
"33813","2009 Jonathan Albaladejo"
"33814","2009 Jonathan Broxton"
"33815","2009 Jonathan Papelbon"
"33816","2009 Jonathan Sanchez"
"33817","2009 Jonathan Van Every"
"33818","2009 Jonathon Niese"
"33819","2009 Jordan Zimmermann"
"33820","2009 Jorge Campillo"
"33821","2009 Jorge De La Rosa"
"33822","2009 Jorge Julio"
"33823","2009 Jorge Sosa"
"33824","2009 Jose Arredondo"
"33825","2009 Jose Ascanio"
"33826","2009 Jose Contreras"
"33827","2009 Jose Mijares"
"33828","2009 Jose Valverde"
"33829","2009 Jose Veras"
"33830","2009 Josh Banks"
"33831","2009 Josh Beckett"
"33832","2009 Josh Butler"
"33833","2009 Josh Fogg"
"33834","2009 Josh Geer"
"33835","2009 Josh Johnson"
"33836","2009 Josh Kinney"
"33837","2009 Josh Outman"
"33838","2009 Josh Roenicke"
"33839","2009 Josh Rupe"
"33840","2009 Josh Towers"
"33841","2009 Josh Wilson"
"33842","2009 Juan Carlos Oviedo"
"33843","2009 Juan Cruz"
"33844","2009 Juan Gutierrez"
"33845","2009 Juan Morillo"
"33846","2009 Juan Rincon"
"33847","2009 Julian Tavarez"
"33848","2009 Junichi Tazawa"
"33849","2009 Justin Berg"
"33850","2009 Justin Lehr"
"33851","2009 Justin Masterson"
"33852","2009 Justin Miller"
"33853","2009 Justin Speier"
"33854","2009 Justin Verlander"
"33855","2009 Kam Mickolio"
"33856","2009 Kelvim Escobar"
"33857","2009 Ken Takahashi"
"33858","2009 Kenshin Kawakami"
"33859","2009 Kerry Wood"
"33860","2009 Kevin Cameron"
"33861","2009 Kevin Correia"
"33862","2009 Kevin Gregg"
"33863","2009 Kevin Hart"
"33864","2009 Kevin Jepsen"
"33865","2009 Kevin Millwood"
"33866","2009 Kevin Mulvey"
"33867","2009 Kevin Slowey"
"33868","2009 Kiko Calero"
"33869","2009 Kip Wells"
"33870","2009 Koji Uehara"
"33871","2009 Kris Benson"
"33872","2009 Kris Medlen"
"33873","2009 Kyle Davies"
"33874","2009 Kyle Farnsworth"
"33875","2009 Kyle Kendrick"
"33876","2009 Kyle Lohse"
"33877","2009 Kyle McClellan"
"33878","2009 Lance Broadway"
"33879","2009 Lance Cormier"
"33880","2009 LaTroy Hawkins"
"33881","2009 Lenny DiNardo"
"33882","2009 Leo Rosales"
"33883","2009 Livan Hernandez"
"33884","2009 Logan Kensing"
"33885","2009 Luis Ayala"
"33886","2009 Luis Mendoza"
"33887","2009 Luis Perdomo"
"33888","2009 Luis Vizcaino"
"33889","2009 Luke French"
"33890","2009 Luke Gregerson"
"33891","2009 Luke Hochevar"
"33892","2009 Madison Bumgarner"
"33893","2009 Manny Acosta"
"33894","2009 Manny Corpas"
"33895","2009 Manny Delcarmen"
"33896","2009 Manny Parra"
"33897","2009 Marc Rzepczynski"
"33898","2009 Marco Estrada"
"33899","2009 Mariano Rivera"
"33900","2009 Mark Buehrle"
"33901","2009 Mark DiFelice"
"33902","2009 Mark Hendrickson"
"33903","2009 Mark Loretta"
"33904","2009 Mark Lowe"
"33905","2009 Mark Melancon"
"33906","2009 Masa Kobayashi"
"33907","2009 Mat Latos"
"33908","2009 Matt Albers"
"33909","2009 Matt Belisle"
"33910","2009 Matt Cain"
"33911","2009 Matt Capps"
"33912","2009 Matt Daley"
"33913","2009 Matt Garza"
"33914","2009 Matt Guerrier"
"33915","2009 Matt Harrison"
"33916","2009 Matt Herges"
"33917","2009 Matt Lindstrom"
"33918","2009 Matt Maloney"
"33919","2009 Matt Palmer"
"33920","2009 Matt Thornton"
"33921","2009 Max Scherzer"
"33922","2009 Merkin Valdez"
"33923","2009 Micah Owings"
"33924","2009 Michael Bowden"
"33925","2009 Michael Gonzalez"
"33926","2009 Michael Wuertz"
"33927","2009 Miguel Batista"
"33928","2009 Mike Adams"
"33929","2009 Mike Burns"
"33930","2009 Mike Dunn"
"33931","2009 Mike Ekstrom"
"33932","2009 Mike Gosling"
"33933","2009 Mike Hampton"
"33934","2009 Mike Hinckley"
"33935","2009 Mike Lincoln"
"33936","2009 Mike MacDougal"
"33937","2009 Mike Pelfrey"
"33938","2009 Mitch Atkins"
"33939","2009 Mitch Stetter"
"33940","2009 Mitchell Boggs"
"33941","2009 Nate Robertson"
"33942","2009 Neal Cotts"
"33943","2009 Neftali Feliz"
"33944","2009 Nelson Figueroa"
"33945","2009 Nick Adenhart"
"33946","2009 Nick Blackburn"
"33947","2009 Nick Green"
"33948","2009 Nick Masset"
"33949","2009 Nick Swisher"
"33950","2009 Octavio Dotel"
"33951","2009 Oliver Perez"
"33952","2009 Osiris Matos"
"33953","2009 P.J. Walters"
"33954","2009 Pat Misch"
"33955","2009 Paul Byrd"
"33956","2009 Paul Janish"
"33957","2009 Paul Maholm"
"33958","2009 Pedro Feliciano"
"33959","2009 Pedro Martinez"
"33960","2009 Pedro Strop"
"33961","2009 Pedro Viola"
"33962","2009 Peter Moylan"
"33963","2009 Phil Coke"
"33964","2009 Phil Dumatrait"
"33965","2009 Phil Hughes"
"33966","2009 Philip Humber"
"33967","2009 R.A. Dickey"
"33968","2009 R.J. Swindle"
"33969","2009 Radhames Liz"
"33970","2009 Rafael Betancourt"
"33971","2009 Rafael Perez"
"33972","2009 Rafael Rodriguez"
"33973","2009 Rafael Soriano"
"33974","2009 Ramon E Ramirez"
"33975","2009 Ramon Pena"
"33976","2009 Ramon Ramirez"
"33977","2009 Ramon Troncoso"
"33978","2009 Randy Choate"
"33979","2009 Randy Flores"
"33980","2009 Randy Johnson"
"33981","2009 Randy Messenger"
"33982","2009 Randy Wells"
"33983","2009 Randy Williams"
"33984","2009 Randy Wolf"
"33985","2009 Renyel Pinto"
"33986","2009 Rich Harden"
"33987","2009 Rich Hill"
"33988","2009 Rich Rundles"
"33989","2009 Rich Thompson"
"33990","2009 Rick Porcello"
"33991","2009 Rick Van Den Hurk"
"33992","2009 Ricky Nolasco"
"33993","2009 Ricky Romero"
